features,accuracy,precision,recall,f1,method
10,0.9014039566049776,0.927694406548431,0.8701215611004478,0.8979861340376362,RFERandom
11,0.910338225909381,0.9432918395573997,0.872680742162508,0.906613492854769,RFERandom
12,0.9090619017230377,0.941908713692946,0.8714011516314779,0.905284147557328,RFERandom
13,0.910338225909381,0.928475935828877,0.8886756238003839,0.9081399150049035,RFERandom
14,0.9138481174218251,0.9318637274549099,0.8925143953934741,0.9117647058823529,RFERandom
15,0.917996171027441,0.9394347240915208,0.8931541906589892,0.915710068875041,RFERandom
16,0.9167198468410976,0.9357429718875502,0.8944337811900192,0.914622178606477,RFERandom
17,0.914167198468411,0.9296148738379814,0.8957133717210493,0.9123492994460737,RFERandom
18,0.9106573069559668,0.9239920687376074,0.8944337811900192,0.9089726918075423,RFERandom
19,0.9170389278876835,0.930601454064772,0.9008317338451696,0.9154746423927178,RFERandom
20,0.9164007657945118,0.9316522893165229,0.8982725527831094,0.9146579804560261,RFERandom
21,0.9183152520740268,0.9353764157228515,0.8982725527831094,0.9164490861618799,RFERandom
22,0.914167198468411,0.9353970390309556,0.889315419065899,0.9117743522466383,RFERandom
23,0.9167198468410976,0.9205426356589147,0.9117082533589251,0.9161041465766635,RFERandom
24,0.9173580089342693,0.9387617765814267,0.8925143953934741,0.9150541161036405,RFERandom
25,0.9176770899808552,0.9364548494983278,0.8957133717210493,0.9156311314584696,RFERandom
26,0.9183152520740268,0.9274035317200785,0.9072296865003199,0.9172056921086675,RFERandom
27,0.9192724952137843,0.9355053191489362,0.9001919385796545,0.9175089664166939,RFERandom
28,0.9202297383535418,0.935633709356337,0.9021113243761996,0.9185667752442996,RFERandom
29,0.9173580089342693,0.9340878828229028,0.8976327575175944,0.9154975530179446,RFERandom
30,0.9253350350989151,0.9421157684630739,0.9059500959692899,0.923679060665362,RFERandom
31,0.9208679004467135,0.9380413057961359,0.9008317338451696,0.9190600522193212,RFERandom
32,0.9227823867262285,0.9377070907886017,0.9053103007037748,0.9212239583333334,RFERandom
33,0.9253350350989151,0.9421157684630739,0.9059500959692899,0.923679060665362,RFERandom
34,0.9227823867262285,0.9400399733510992,0.9027511196417146,0.9210182767624021,RFERandom
35,0.9253350350989151,0.9427048634243838,0.9053103007037748,0.9236292428198434,RFERandom
36,0.9282067645181876,0.9483914209115282,0.9053103007037748,0.9263502454991817,RFERandom
37,0.9234205488194002,0.9412941961307538,0.9027511196417146,0.9216198563030699,RFERandom
38,0.9253350350989151,0.9421157684630739,0.9059500959692899,0.923679060665362,RFERandom
39,0.9288449266113593,0.9484605087014726,0.9065898912348048,0.9270526660124305,RFERandom
40,0.923739629865986,0.940745672436751,0.9040307101727447,0.9220228384991843,RFERandom
41,0.9246968730057434,0.9432197728790915,0.9033909149072297,0.9228758169934641,RFERandom
42,0.9234205488194002,0.9389515593895156,0.9053103007037748,0.9218241042345277,RFERandom
43,0.9250159540523293,0.9414893617021277,0.9059500959692899,0.9233778937072057,RFERandom
44,0.9266113592852585,0.9399339933993399,0.9110684580934101,0.9252761533463287,RFERandom
45,0.9272495213784301,0.9411764705882353,0.9110684580934101,0.9258777633289987,RFERandom
46,0.925654116145501,0.9433333333333334,0.9053103007037748,0.9239307868103167,RFERandom
47,0.9266113592852585,0.9422694094226941,0.90850927703135,0.9250814332247557,RFERandom
48,0.9262922782386727,0.9434087882822902,0.9065898912348048,0.9246329526916802,RFERandom
49,0.9246968730057434,0.9396951623591783,0.9072296865003199,0.9231770833333334,RFERandom
50,0.923739629865986,0.9389920424403183,0.9059500959692899,0.9221751872354282,RFERandom
51,0.9285258455647735,0.9407504937458855,0.9142674344209852,0.927319922128488,RFERandom
52,0.9246968730057434,0.9420386409060626,0.9046705054382598,0.922976501305483,RFERandom
53,0.9262922782386727,0.9393139841688655,0.9110684580934101,0.9249756414420266,RFERandom
54,0.9278876834716018,0.9418374091209517,0.9117082533589251,0.9265279583875162,RFERandom
55,0.9243777919591576,0.9402390438247012,0.9059500959692899,0.9227761485826002,RFERandom
56,0.9246968730057434,0.9391131700860358,0.9078694817658349,0.9232270657124269,RFERandom
57,0.9288449266113593,0.9454787234042553,0.9097888675623801,0.9272905119008803,RFERandom
58,0.929483088704531,0.9431968295904888,0.9136276391554703,0.9281767955801105,RFERandom
59,0.9285258455647735,0.9419141914191419,0.9129878438899552,0.9272254710851202,RFERandom
60,0.9269304403318442,0.9388157894736842,0.9129878438899552,0.9257216996432047,RFERandom
61,0.9269304403318442,0.9393939393939394,0.9123480486244402,0.925673482635508,RFERandom
62,0.9291640076579452,0.9414088215931534,0.9149072296865003,0.9279688513951979,RFERandom
63,0.9288449266113593,0.9413702239789197,0.9142674344209852,0.9276209023044466,RFERandom
64,0.9253350350989151,0.9415282392026578,0.9065898912348048,0.923728813559322,RFERandom
65,0.9269304403318442,0.9428950863213812,0.90850927703135,0.9253828608667318,RFERandom
66,0.9298021697511167,0.9409061063690085,0.9168266154830454,0.9287103046014258,RFERandom
67,0.9266113592852585,0.9434464404524284,0.9072296865003199,0.9249836921069797,RFERandom
68,0.925654116145501,0.9403973509933775,0.90850927703135,0.9241783273673935,RFERandom
69,0.9278876834716018,0.9424222369291859,0.9110684580934101,0.9264801561483409,RFERandom
70,0.9285258455647735,0.9413315754779169,0.9136276391554703,0.9272727272727272,RFERandom
71,0.9275686024250159,0.9394736842105263,0.9136276391554703,0.9263704184236133,RFERandom
