metodo,dataset,tn,fp,fn,tp,accuracy,precision,recall,f1,roc_auc,mcc,time_fs,model
semidroid,kronodroid_real_device,28348,619,822,28145,0.9751268685055408,0.9784800445000696,0.9716228812096523,0.975039406904436,0.9751268685055408,0.9502770721625784,530.4314460754395,rf
semidroid,kronodroid_real_device,28214,753,1328,27639,0.9640798149618532,0.9734784446322908,0.9541547277936964,0.963719730120818,0.9640798149618532,0.9283425450818188,530.4314460754395,knn
semidroid,mh_100k,56729,5719,0,62448,0.9542099026389956,0.9161030997403437,1.0,0.956214829843433,0.9542099026389956,0.9122533636444906,2373.9443707466125,svm
semidroid,mh_100k,57101,5347,354,62094,0.9543540225467588,0.920715884995774,0.9943312836279784,0.9561086774091724,0.9543540225467588,0.9116266063407744,2373.9443707466125,rf
semidroid,mh_100k,56834,5614,441,62007,0.9515196643607482,0.9169784534390204,0.9929381245196004,0.9534477854062074,0.951519664360748,0.906153673574316,2373.9443707466125,knn
sigapi,adroit,5123,517,910,4730,0.8734929078014184,0.90146750524109,0.8386524822695035,0.8689262423073391,0.8734929078014184,0.7488059116001803,12.509204149246216,svm
sigapi,adroit,5088,552,872,4768,0.873758865248227,0.8962406015037594,0.8453900709219858,0.8700729927007299,0.8737588652482269,0.7487238305787118,12.509204149246216,rf
sigapi,adroit,5406,234,2148,3492,0.7888297872340425,0.9371980676328504,0.6191489361702127,0.7456758488148623,0.7888297872340425,0.6141029228722839,12.509204149246216,knn
sigapi,androcrawl,57482,3111,11078,49515,0.8829155182941923,0.9408847337817808,0.8171736009109963,0.8746765118928802,0.8829155182941925,0.7725379680565649,89.60140466690063,svm
sigapi,androcrawl,57482,3111,11078,49515,0.8829155182941923,0.9408847337817808,0.8171736009109963,0.8746765118928802,0.8829155182941925,0.7725379680565649,89.60140466690063,rf
sigapi,androcrawl,60494,99,23728,36865,0.8033848794415196,0.9973217184287416,0.6084036109781658,0.7557632973543672,0.8033848794415197,0.6589373529268991,89.60140466690063,knn
sigapi,android_permissions,8058,4392,4972,7478,0.6239357429718876,0.6299915754001685,0.6006425702811244,0.6149671052631579,0.6239357429718876,0.2481409007570844,28.69801378250122,svm
sigapi,android_permissions,8061,4389,4857,7593,0.6286746987951807,0.6337005508262393,0.6098795180722891,0.6215618860510805,0.6286746987951806,0.2575314123963179,28.69801378250122,rf
sigapi,android_permissions,2636,9814,1381,11069,0.5504016064257028,0.5300483646985586,0.8890763052208835,0.6641466414664147,0.5504016064257028,0.1370239130559392,28.69801378250122,knn
sigapi,defensedroid_apicalls_closeness,3469,209,494,3184,0.904431756389342,0.9384025935750072,0.8656878738444806,0.9005798331211993,0.904431756389342,0.8113028546237151,30.19658136367798,svm
sigapi,defensedroid_apicalls_closeness,3533,145,349,3329,0.9328439369222404,0.9582613701784686,0.9051114736269712,0.9309284116331096,0.9328439369222404,0.8670225370049619,30.19658136367798,rf
sigapi,defensedroid_apicalls_closeness,3448,230,438,3240,0.909189777052746,0.9337175792507204,0.8809135399673735,0.906547285954113,0.909189777052746,0.8196913650198754,30.19658136367798,knn
sigapi,defensedroid_apicalls_degree,3188,490,447,3231,0.872620989668298,0.8683149690943295,0.8784665579119086,0.8733612650358157,0.872620989668298,0.7452929153908587,28.9124608039856,svm
sigapi,defensedroid_apicalls_degree,3531,147,330,3348,0.9351549755301796,0.95793991416309,0.9102773246329527,0.933500627352572,0.9351549755301796,0.8713892206766438,28.9124608039856,rf
sigapi,defensedroid_apicalls_degree,3453,225,470,3208,0.9055193039695488,0.9344596562773084,0.8722131593257205,0.9022640978765292,0.9055193039695488,0.812843987356994,28.9124608039856,knn
sigapi,defensedroid_apicalls_katz,3456,222,481,3197,0.904431756389342,0.935068733547821,0.8692224034801522,0.9009440608707904,0.904431756389342,0.8108764961769492,30.22782301902771,svm
sigapi,defensedroid_apicalls_katz,3525,153,356,3322,0.930804785209353,0.9559712230215828,0.9032082653616096,0.9288410457150846,0.9308047852093528,0.8629249247733559,30.22782301902771,rf
sigapi,defensedroid_apicalls_katz,3467,211,406,3272,0.9161228928765632,0.939420040195234,0.8896139206090267,0.9138388493227204,0.9161228928765632,0.8334179382936676,30.22782301902771,knn
sigapi,defensedroid_prs,3963,237,505,3695,0.9116666666666666,0.9397253306205492,0.8797619047619047,0.9087555336940482,0.9116666666666668,0.8250146341139504,25.975892066955566,svm
sigapi,defensedroid_prs,3989,211,494,3706,0.9160714285714284,0.9461322440643348,0.8823809523809524,0.9131452507083898,0.9160714285714284,0.8340383585275684,25.975892066955566,rf
sigapi,defensedroid_prs,3796,404,515,3685,0.8905952380952381,0.901198337001712,0.8773809523809524,0.8891301725177947,0.8905952380952381,0.7814634380072192,25.975892066955566,knn
sigapi,drebin_215,6376,257,464,6169,0.945650535202774,0.9600062247121072,0.9300467360168851,0.9447890343824182,0.945650535202774,0.8917354130734256,19.77734088897705,svm
sigapi,drebin_215,6402,231,463,6170,0.9476858133574552,0.96391188876738,0.9301974973616765,0.9467546417063066,0.9476858133574552,0.895919812798899,19.77734088897705,rf
sigapi,drebin_215,6258,375,427,6206,0.9395447007387306,0.9430177784531226,0.9356249057741596,0.9393067958226125,0.9395447007387304,0.8791164167753192,19.77734088897705,knn
sigapi,kronodroid_real_device,27611,1356,1280,27687,0.9544999482169364,0.9533106084082222,0.9558117858252494,0.9545595586967764,0.9544999482169366,0.9090030250784304,134.37164306640625,svm
sigapi,kronodroid_real_device,27922,1045,1236,27731,0.9606276107294508,0.96368501529052,0.9573307556875064,0.960497376305353,0.9606276107294508,0.9212752488244196,134.37164306640625,rf
sigapi,kronodroid_real_device,27678,1289,1359,27608,0.9542928159629924,0.9553932934214624,0.9530845444816516,0.9542375224664732,0.9542928159629924,0.9085882848622256,134.37164306640625,knn
sigapi,mh_100k,56758,5690,0,62448,0.9544420958237252,0.9164929995010128,1.0,0.9564271820869006,0.9544420958237254,0.9126806664995294,805.3011569976807,svm
sigapi,mh_100k,56756,5692,2,62446,0.9544100691775558,0.9164636473040008,0.9999679733538304,0.9563965509319527,0.9544100691775556,0.912616345651966,805.3011569976807,rf
sigapi,mh_100k,59245,3203,26986,35462,0.7582868946963874,0.9171602224233804,0.5678644632334102,0.7014330501518103,0.7582868946963873,0.5586762147860148,805.3011569976807,knn
sigpid,adroit,5258,382,1191,4449,0.860549645390071,0.920927344235148,0.7888297872340425,0.8497755706236272,0.860549645390071,0.7286340544906063,24.63140821456909,svm
sigpid,adroit,5218,422,1168,4472,0.8590425531914894,0.9137719656722516,0.7929078014184398,0.8490601860641731,0.8590425531914893,0.7244502783173119,24.63140821456909,rf
sigpid,adroit,4627,1013,1099,4541,0.8127659574468085,0.8176089305005402,0.8051418439716312,0.811327496873325,0.8127659574468085,0.6256046482974097,24.63140821456909,knn
sigpid,androcrawl,57278,3315,7869,52724,0.9077121119601274,0.9408447688217134,0.8701335137722179,0.9041086494272584,0.9077121119601276,0.8177370309787343,2157.703093290329,svm
sigpid,androcrawl,57032,3561,7424,53169,0.9093542158335122,0.9372289793759916,0.8774775964220289,0.906369595049564,0.909354215833512,0.8203773309587061,2157.703093290329,rf
sigpid,androcrawl,60011,582,15386,45207,0.8682356047728286,0.9872895236847278,0.746076279438219,0.8498994190746555,0.8682356047728286,0.759487475973774,2157.703093290329,knn
sigpid,android_permissions,6287,6163,3943,8507,0.594136546184739,0.579890933878664,0.6832931726907631,0.6273598820058998,0.5941365461847389,0.1913395435374811,324.826456785202,svm
sigpid,android_permissions,6607,5843,4139,8311,0.5991164658634538,0.5871838349583157,0.6675502008032128,0.6247932641708014,0.5991164658634538,0.2001161512141347,324.826456785202,rf
sigpid,android_permissions,8820,3630,7701,4749,0.5449397590361446,0.5667740780522735,0.3814457831325301,0.4559988477603341,0.5449397590361446,0.0951077320841817,324.826456785202,knn
sigpid,defensedroid_apicalls_closeness,3350,328,452,3226,0.8939641109298532,0.907709622960045,0.8771071234366503,0.8921460176991151,0.8939641109298532,0.7883763962113619,177.26815581321716,svm
sigpid,defensedroid_apicalls_closeness,3552,126,328,3350,0.9382816748232736,0.9637514384349828,0.910821098423056,0.9365389991613084,0.9382816748232736,0.8778883513759831,177.26815581321716,rf
sigpid,defensedroid_apicalls_closeness,3456,222,438,3240,0.9102773246329527,0.9358752166377816,0.8809135399673735,0.907563025210084,0.9102773246329526,0.8219733367413605,177.26815581321716,knn
sigpid,defensedroid_apicalls_degree,3150,528,430,3248,0.8697661772702556,0.8601694915254238,0.8830886351277868,0.8714784008585994,0.8697661772702555,0.7397950104680978,157.21383047103882,svm
sigpid,defensedroid_apicalls_degree,3524,154,329,3349,0.9343393148450244,0.9560376819868684,0.9105492115280044,0.9327391728171563,0.9343393148450244,0.8696635927598929,157.21383047103882,rf
sigpid,defensedroid_apicalls_degree,3457,221,501,3177,0.9018488308863511,0.9349617422012948,0.863784665579119,0.8979649519502544,0.9018488308863511,0.8060367579413585,157.21383047103882,knn
sigpid,defensedroid_apicalls_katz,3523,155,447,3231,0.9181620445894508,0.9542232722976964,0.8784665579119086,0.9147791619479048,0.9181620445894508,0.8389722588844578,260.82357931137085,svm
sigpid,defensedroid_apicalls_katz,3521,157,357,3321,0.9301250679717238,0.9548591144335824,0.902936378466558,0.9281721632196758,0.930125067971724,0.8615247999639906,260.82357931137085,rf
sigpid,defensedroid_apicalls_katz,3335,343,379,3299,0.9018488308863511,0.9058209774848984,0.8969548667754215,0.9013661202185792,0.9018488308863511,0.8037361630792379,260.82357931137085,knn
sigpid,defensedroid_prs,4013,187,809,3391,0.8814285714285715,0.9477361654555616,0.8073809523809524,0.8719465158138339,0.8814285714285715,0.7713628811184297,79.79719233512878,svm
sigpid,defensedroid_prs,3961,239,736,3464,0.8839285714285714,0.9354577369700244,0.8247619047619048,0.8766291281791725,0.8839285714285715,0.7732903362282733,79.79719233512878,rf
sigpid,defensedroid_prs,3740,460,804,3396,0.8495238095238096,0.8807053941908713,0.8085714285714286,0.843098311817279,0.8495238095238095,0.7014042245061722,79.79719233512878,knn
sigpid,drebin_215,6322,311,612,6021,0.9304236393788632,0.950884396715098,0.9077340569877884,0.9288083301195528,0.9304236393788632,0.8617350079315461,41.59063696861267,svm
sigpid,drebin_215,6410,223,482,6151,0.9468566259611036,0.9650141198619392,0.9273330318106436,0.9457984162374108,0.9468566259611036,0.8943953466677416,41.59063696861267,rf
sigpid,drebin_215,6157,476,469,6164,0.9287652645861602,0.928313253012048,0.9292929292929292,0.9288028328185036,0.9287652645861602,0.857531006697243,41.59063696861267,knn
sigpid,kronodroid_real_device,26817,2150,1548,27419,0.9361687437428798,0.9272887145321114,0.946559878482411,0.9368252015853492,0.9361687437428796,0.872525930998759,2038.0503618717196,svm
sigpid,kronodroid_real_device,27192,1775,1664,27303,0.9406393482238408,0.9389572872962376,0.9425553215728244,0.9407528641571196,0.9406393482238408,0.8812851667858285,2038.0503618717196,rf
sigpid,kronodroid_real_device,26987,1980,1823,27144,0.9343563365208686,0.9320148331273176,0.9370663168433044,0.934533748773476,0.9343563365208686,0.8687254329630485,2038.0503618717196,knn
sigpid,mh_100k,56720,5728,0,62448,0.954137842685114,0.915982163811312,1.0,0.9561489465948064,0.954137842685114,0.9121207856543034,68728.38811588287,svm
sigpid,mh_100k,56794,5654,75,62373,0.9541298360235716,0.9168859423464212,0.9987990007686396,0.9560912052117264,0.9541298360235716,0.9119060773311702,68728.38811588287,rf
sigpid,mh_100k,59123,3325,26028,36420,0.7649804637458365,0.9163416781985156,0.5832052267486548,0.7127689763486735,0.7649804637458365,0.56888732605807,68728.38811588287,knn
